Open,High,Low,Close,Adj Close,Volume
14.621429443359375,14.73214340209961,14.60714340209961,14.686785697937012,12.500190734863281,302220800
14.64285659790039,14.8100004196167,14.617142677307129,14.765713691711426,12.567368507385254,260022000
14.819643020629883,14.948213577270508,14.738213539123535,14.929642677307129,12.706892013549805,271269600
14.991786003112793,15.098214149475098,14.972143173217773,15.085714340209961,12.839726448059082,318292800
15.196429252624512,15.276785850524902,15.048213958740234,15.061785697937012,12.81936264038086,394024400
15.211071014404297,15.214285850524902,15.053570747375488,15.115714073181152,12.865263938903809,258196400
15.09571361541748,15.101785659790039,14.975357055664062,15.091071128845215,12.84428596496582,215084800
15.081428527832031,15.103570938110352,14.95535659790039,15.049642562866211,12.809026718139648,212587200
14.989286422729492,15.016071319580078,14.952142715454102,14.993213653564453,12.761000633239746,226021600
15.149999618530273,15.213929176330566,15.105713844299316,15.16785717010498,12.909639358520508,242897200
15.248571395874023,15.338213920593262,15.225000381469727,15.325357437133789,13.043696403503418,276791200
15.362500190734863,15.406070709228516,15.232500076293945,15.276785850524902,13.00235366821289,261738400
15.267499923706055,15.26785659790039,14.991070747375488,15.010713577270508,12.775895118713379,413974400
15.095356941223145,15.301786422729492,15.08214282989502,15.264642715454102,12.992015838623047,306062400
15.182143211364746,15.182143211364746,14.983928680419922,15.014642715454102,12.779239654541016,547638000
16.229999542236328,16.230356216430664,15.84749984741211,15.952142715454102,13.57716178894043,958314000
16.01285743713379,16.028213500976562,15.82642936706543,15.879643440246582,13.515457153320312,323985200
15.869285583496094,16.01714324951172,15.848929405212402,15.974286079406738,13.596006393432617,299709200
15.918213844299316,16.21071434020996,15.90678596496582,16.17892837524414,13.770183563232422,379341200
16.27107048034668,16.365713119506836,16.18107032775879,16.3028564453125,13.87565803527832,391683600
16.37178611755371,16.392499923706055,16.269643783569336,16.292499542236328,13.866846084594727,270046000
16.282142639160156,16.327499389648438,16.213571548461914,16.25428581237793,13.834322929382324,186796400
16.332143783569336,16.428571701049805,16.270000457763672,16.417142868041992,13.972931861877441,286599600
16.37071418762207,16.606428146362305,16.364286422729492,16.570356369018555,14.103333473205566,249412800
16.616071701049805,16.77678680419922,16.59214210510254,16.743928909301758,14.251062393188477,316223600
16.803571701049805,17.028213500976562,16.774999618530273,17.0242862701416,14.489681243896484,407890000
17.170000076293945,17.741071701049805,17.162857055664062,17.61321449279785,14.990931510925293,884214800
17.534286499023438,17.77214241027832,17.448213577270508,17.622142791748047,14.998529434204102,631302000
17.840356826782227,17.993928909301758,17.75321388244629,17.950000762939453,15.277575492858887,517216000
18.023571014404297,18.198570251464844,17.928571701049805,18.19499969482422,15.48609733581543,460398400
18.36642837524414,18.796070098876953,17.746070861816406,17.773929595947266,15.127721786499023,1506120000
17.553571701049805,18.03178596496582,17.379642486572266,17.936071395874023,15.265722274780273,944552000
17.96821403503418,18.1346435546875,17.867856979370117,17.932857513427734,15.26298713684082,535805200
18.10285758972168,18.387500762939453,18.00428581237793,18.387500762939453,15.649937629699707,605595200
